,Community Area,STORE NAME,Program Name,Program Type,Activity Status,Reduced Meal Eligibiity,Normalized Reduced Meal Eligiblity,HARDSHIP INDEX,LATITUDE,LONGITUDE
1063,WOODLAWN,,Christ Way,SPECIAL,INACTIVEFB,,,,41.7825704,
1064,BEVERLY,,Universal Family Connection,SPECIAL,INACTIVEFB,,,,41.707037,
1065,SOUTH CHICAGO,,Global Girls Inc.,SPECIAL,INACTIVEFB,,,,41.746709700000004,
1066,WASHINGTON PARK,,General Jones Armory,SEASONAL,ACTIVE,,,,41.7992022,
1067,AUBURN GRESHAM,,Auburn Commons,SPECIAL,INACTIVEAG,,,,41.7361297,
1068,ENGLEWOOD,,Chgo Dept on Aging - Englewood,SENIOR,INACTIVEFB,,,,41.7795394,
1069,KENWOOD,,Drexel Square,SENIORBOX,ACTIVE,,,,41.8026246,
1070,GRAND BOULEVARD,,Judge Slater Apts,SENIORPRO,ACTIVE,,,,41.81741829999999,
1071,WOODLAWN,,Kenneth Campbell Senior Bldg,SENIOR,INACTIVEFB,,,,41.7790042,
1072,DOUGLAS,,Lincoln Perry Annex,SENIOR,INACTIVEFB,,,,41.83647620000001,
1073,GREATER GRAND CROSSING,,St. Mark Manor,SENIORBOX,ACTIVE,,,,41.75698260000001,
1074,GRAND BOULEVARD,,T.W.O. Prarie Courts,SPECIAL,INACTIVEFB,,,,41.8146429,
1075,KENWOOD,,Washington Park Apartments,SENIOR,INACTIVEFB,,,,41.804616100000004,
1076,CHATHAM,,Chatham Park South,SENIORBOX,ACTIVE,,,,41.74033970000001,
1077,GREATER GRAND CROSSING,,Lafayette Terrace,SENIORBOX,ACTIVE,,,,41.7679,
1078,WASHINGTON PARK,,St. Edmund's Senior Apartments,SENIOR,INACTIVEFB,,,,41.782463,
1079,ENGLEWOOD,,Tolton Manor,SENIOR,INACTIVEFB,,,,41.778245,
1080,ENGLEWOOD,,Greencastle of Englewood,SENIORBOX,ACTIVE,,,,41.778498600000006,
1081,DOUGLAS,,Lincoln Perry Main Building,SENIOR,INACTIVEAG,,,,41.835201500000004,
1082,ENGLEWOOD,,Orchard Place of Englewood,SENIORBOX,ACTIVE,,,,41.778459000000005,
1083,WOODLAWN,,Edwin C. Berry Manor,SENIORBOX,ACTIVE,,,,41.769208,
1084,WOODLAWN,,Midway Plaisance,SENIORPRO,ACTIVE,,,,41.785590500000005,
1085,WOODLAWN,,Greencastle of Woodlawn I,SENIORBOX,ACTIVE,,,,41.784609,
1086,WOODLAWN,,Greencastle of Woodlawn II,SENIORBOX,ACTIVE,,,,41.7849776,
1087,ENGLEWOOD,,Vivian Carter Apartments,SENIOR,INACTIVEFB,,,,41.7777241,
1088,GRAND BOULEVARD,,North Washington Park Manor,SENIORBOX,ACTIVE,,,,41.8033492,
1089,KENWOOD,,Greencastle of Kenwood,SENIOR,INACTIVEAG,,,,41.80562889999999,
1090,DOUGLAS,,Pioneer Village,SENIORPRO,ACTIVE,,,,41.825842,
1091,GREATER GRAND CROSSING,,Wentworth Haven Homes,SENIORBOX,ACTIVE,,,,41.7640136,
1092,DOUGLAS,,Lincoln Perry Apartments,SENIOR,INACTIVEFB,,,,41.835201500000004,
1093,AUBURN GRESHAM,,New Pisgah Haven Homes,SENIOR,INACTIVEFB,,,,41.7482518,
1094,WOODLAWN,,Park Shore East Elderly,SENIOR,INACTIVEFB,,,,41.7815574,
1095,SOUTH CHICAGO,,Atlas Senior Center,SENIOR,ACTIVE,,,,41.751292799999995,
1096,CALUMET PARK,,Calumet Township,SENIOR,ACTIVE,,,,41.6639555,
1097,WASHINGTON PARK,,St. Edmund's Tower,SENIORBOX,ACTIVE,,,,41.782463,
1098,DOUGLAS,,Lincoln Perry Annex,SENIORPRO,ACTIVE,,,,41.83647620000001,
1099,KENWOOD,,Washington Park Apts,SENIORPRO,ACTIVE,,,,41.804616100000004,
1100,ENGLEWOOD,,Tolton Manor,SENIORPRO,ACTIVE,,,,41.778245,
1101,ENGLEWOOD,,Chgo Dept on Aging - Englewood,SENIORPRO,ACTIVE,,,,41.7795394,
1102,WOODLAWN,,Park Shore East Elderly,SENIORPRO,ACTIVE,,,,41.7816604,
1103,WOODLAWN,,Kenneth Campbell Apts,SENIORPRO,ACTIVE,,,,41.7790042,
1104,WOODLAWN,,Burnham Apartments,SENIORBOX,ACTIVE,,,,41.7829875,
1105,ROBBINS,,Edward Brown Apartments,SENIORBOX,ACTIVE,,,,41.6408372,
1106,HEGEWISCH,,Food Box-Hegewisch Comm SvcCtr,FOODBOX,INACTIVEFB,,,,41.653442,
1107,SOUTH CHICAGO,,Food Box-So. Chcgo Commty Svc,FOODBOX,INACTIVEFB,,,,41.7359874,
1108,SOUTH SHORE,,Food Box -New Beginning Transt,FOODBOX,INACTIVEFB,,,,41.762366,
1109,SOUTH SHORE,,Food Box-New Beginnings Center,FOODBOX,INACTIVEFB,,,,41.762366,
1110,SOUTH CHICAGO,,Food Box-Cornerstone Church,FOODBOX,INACTIVEFB,,,,41.74032929999999,
1111,SOUTH SHORE,,Hope Village,CDHS-PRO,ACTIVE,,,,41.75203870000001,
1112,SOUTH SHORE,,Excellent Way,CDHS-PRO,INACTIVEFB,,,,41.7520206,
1113,SOUTH DEERING,,Family Restoration,CDHS-PRO,ACTIVE,,,,41.72208699999999,
1114,SOUTH CHICAGO,,Family Rescue/Rosethal Family,CDHS-PRO,ACTIVE,,,,41.730326399999996,
1115,RIVERDALE - CHICAGO,,Tab House II,CDHS-PRO,ACTIVE,,,,41.6456145,
1116,MARKHAM,,K.C. CONLON CHILDREN'S ROOM,DAY CARE,INACTIVEFB,,,,41.59024229999999,
1117,SOUTH SHORE,,St. Margaret Respite DC,DAY CARE,INACTIVEAG,,,,41.7632329,
1118,SOUTH SHORE,,Kenyatta's Day Care,DAY CARE,ACTIVE,,,,41.75912329999999,
1119,ROSELAND,,Primary Day Care Center,DAY CARE,INACTIVEAG,,,,41.6859238,
1120,RIVERDALE - CHICAGO,,Golden Gate Day Care Center,DAY CARE,ACTIVE,,,,41.651084000000004,
1121,SOUTH DEERING,,MARY'S LITTLE LAMBS DAY CARE,DAY CARE,INACTIVEFB,,,,41.7132312,
1122,BURNHAM,,Child Life Day Care,DAY CARE,INACTIVEFB,,,,41.631985799999995,
1123,ROSELAND,,Community Learning Center Inc.,DAY CARE,INACTIVEFB,,,,41.7011493,
1124,ROSELAND,,Academy of Early Education,SCHOOL,INACTIVEFB,,,,41.6889941,
1125,SOUTH HOLLAND,,Nurturing Dev't and Learng Ctr,DAY CARE,INACTIVEFB,,,,41.622207700000004,
1126,LANSING,,Baby Academy,DAY CARE,INACTIVEFB,,,,41.5792385,
1127,SAUK VILLAGE,,Learn As You Grow Preschool I,DAY CARE,ACTIVE,,,,41.484997,
1128,EAST HAZEL CREST,,Learn As You Grow Preschool II,DAY CARE,INACTIVEFB,,,,41.574095,
1129,SOUTH DEERING,,Illinois Institute for Childre,DAY CARE,INACTIVEFB,,,,41.713230100000004,
1130,SOUTH CHICAGO,,Corner Stone Church of Chicago,FOODBOX,INACTIVEFB,,,,41.74032929999999,
1131,HARVEY,,South Suburban YMCA Senior Ctr,SPECIAL,INACTIVEFB,,,,41.6081284,
1132,SOUTH CHICAGO,,Christ Apostolic Church of IL,PANTRY,INACTIVEFB,,,,41.74666999999999,
1133,HARVEY,,Vital Bridges-Harvey,PANTRY,INACTIVEAG,,,,41.6099581,
1134,SOUTH CHICAGO,,Centro Comunitario Juan D  KC,SCHOOL,INACTIVEAG,,,,41.735039,
1135,HARVEY,,Restoration Ministries,CACFP,INACTIVEAG,,,,41.6008779,
1136,CHICAGO HEIGHTS,,Christ Ecumenical Center KC,KIDS CAFE,INACTIVEFB,,,,41.501857,
1137,WEST PULLMAN,,ABJ KC,KIDS CAFE,INACTIVEAG,,,,41.670487200000004,
1138,CHICAGO HEIGHTS,,Christ Ecumenical Ctr KC,KIDS CAFE,INACTIVEAG,,,,41.517575,
1139,SOUTH SHORE,,ABJ Mending Young Minds,KIDS CAFE,INACTIVEFB,,,,41.766563700000006,
1140,HARVEY,,"WRAP, Inc.  Kids Cafe",KIDS CAFE,INACTIVEFB,,,,41.6081284,
1141,FORD HEIGHTS,,F.U.T.U.R.E. Foundation,KIDS CAFE,INACTIVEAG,,,,41.502967,
1142,SOUTH SHORE,,CYC Rebecca Crown,CACFP,ACTIVE,,,,41.7569299,
1143,HARVEY,,Ultimate Blessings,KIDS CAFE,INACTIVEFB,,,,41.608368,
1144,FORD HEIGHTS,,Ford Heights Comm Youth Cmte.,KIDS CAFE,INACTIVEFB,,,,41.5076706,
1145,FORD HEIGHTS,,Ford Heights Youth Committee,KIDS CAFE,INACTIVEFB,,,,41.503571799999996,
1146,CHICAGO HEIGHTS,,Union Evangelistic Baptist,KIDS CAFE,INACTIVEFB,,,,41.501414700000005,
1147,LYNWOOD,,Living Grace Church (CM),KIDS CAFE,INACTIVEFB,,,,41.530492200000005,
1148,CHICAGO HEIGHTS,,abundant life,KIDS CAFE,INACTIVEFB,,,,41.862398999999996,
1149,HARVEY,,Gloria Taylor Park,KIDS CAFE,INACTIVEFB,,,,41.614287100000006,
1150,HARVEY,,Holmes Park,SFSP,ACTIVE,,,,41.6524261,
1151,RICHTON PARK,,Glaeser Park (CM),KIDS CAFE,INACTIVEFB,,,,41.487657299999995,
1152,LYNWOOD,,Sandridge Shool District (CM),KIDS CAFE,INACTIVEFB,,,,41.5188071,
1153,HARVEY,,Bethel Gospel Tabernacle (CM),KIDS CAFE,INACTIVEFB,,,,41.614725299999996,
1154,HAZEL CREST,,Full Gospel Christian Assembly,KIDS CAFE,INACTIVEFB,,,,41.5716472,
1155,PARK FOREST,,American Association of,KIDS CAFE,INACTIVEFB,,,,41.479414,
1156,FORD HEIGHTS,,Cottage Grove School,SFSP,ACTIVE,,,,41.5055883,
1157,FORD HEIGHTS,,Medgar Evers School (CM),KIDS CAFE,INACTIVEFB,,,,41.5135211,
1158,CHICAGO HEIGHTS,,Chicago Heights Park District,SFSP,INACTIVEFB,,,,41.5056737,
1159,CHICAGO HEIGHTS,,Commissioners Park,SFSP,ACTIVE,,,,41.666173799999996,
1160,ROSELAND,,Christ Cathedral Baptist Ch.,KIDS CAFE,INACTIVEAG,,,,41.6922157,
1161,RIVERDALE - SUBURB,,Ivan Hoe Park District,KIDS CAFE,INACTIVEFB,,,,41.646482299999995,
1162,RIVERDALE - SUBURB,,Ivanhoe Park District,KIDS CAFE,INACTIVEFB,,,,41.633072,
1163,SOUTH CHICAGO,,Rey Gonzalez-El Valor,KIDS CAFE,INACTIVEFB,,,,41.7285349,
1164,RICHTON PARK,,Richton Park Community Center,KIDS CAFE,INACTIVEFB,,,,41.48368370000001,
1165,SOUTH CHICAGO,,South Chicago YMCA,CACFP,ACTIVE,,,,41.7297841,
1166,COUNTRY CLUB HILLS,,TruVision Productions,KIDS CAFE,INACTIVEFB,,,,41.55073,
1167,CHICAGO HEIGHTS,,Hodges Park,KIDS CAFE,INACTIVEFB,,,,41.50256299999999,
1168,CHICAGO HEIGHTS,,Greater Faith Baptist Church,KIDS CAFE,INACTIVEFB,,,,41.4976174,
1169,CHICAGO HEIGHTS,,Euclid Park (CHPD),KIDS CAFE,INACTIVEFB,,,,41.4953563,
1170,CHICAGO HEIGHTS,,Windows of Heaven Community,KIDS CAFE,INACTIVEFB,,,,41.512105,
1171,CHICAGO HEIGHTS,,Sesto Park,KIDS CAFE,INACTIVEFB,,,,41.4972299,
1172,CHICAGO HEIGHTS,,Jirtle Park,KIDS CAFE,INACTIVEFB,,,,41.4925112,
1173,MATTESON,,New Faith Baptist Church -,KIDS CAFE,INACTIVEFB,,,,41.5260356,
1174,SOUTH CHICAGO HEIGHTS,,Cornerstone Christian School,KIDS CAFE,INACTIVEAG,,,,41.48536989999999,
1175,HARVEY,,Unity Fellowship,KIDS CAFE,INACTIVEFB,,,,41.88564969999999,
1176,WEST PULLMAN,,Jesse Owens Elementary,KIDS CAFE,INACTIVEAG,,,,41.6677891,
1177,RICHTON PARK,,Village of Richton Park,CACFP,ACTIVE,,,,41.47454329999999,
1178,ROSELAND,,New Foundation B. Church,KIDS CAFE,INACTIVEFB,,,,41.7008932,
1179,MATTESON,,South Suburban Special (SSSRA),KIDS CAFE,INACTIVEFB,,,,41.50201,
1180,FORD HEIGHTS,,Medgar Evers - District #169,SFSP,ACTIVE,,,,41.514585700000005,
1181,RIVERDALE - SUBURB,,Riverdale Park District,SFSP,ACTIVE,,,,41.633072,
1182,CHICAGO HEIGHTS,,Wacker Park (CHPD),KIDS CAFE,INACTIVEAG,,,,41.690580499999996,
1183,HARVEY,,Kizer Memorial Summer Camp,KIDS CAFE,INACTIVEFB,,,,41.6252124,
1184,SOUTH DEERING,,CHA Trumbull Oglesby,SFSP,ACTIVE,,,,41.7024343,
1185,SOUTH SHORE,,Holman Leadership Academy,KIDS CAFE,INACTIVEFB,,,,41.7659977,
1186,ROSELAND,,St. John Pentecostal Church,KIDS CAFE,INACTIVEFB,,,,41.6995984,
1187,CALUMET CITY,,State Representative Thaddeus,KIDS CAFE,INACTIVEFB,,,,41.6227951,
1188,SOUTH CHICAGO,,La Causa Community Committee,KIDS CAFE,INACTIVEFB,,,,41.734937,
1189,SOUTH CHICAGO,,Gospel Way Covenant Church,KIDS CAFE,INACTIVEFB,,,,41.7466363,
1190,HARVEY,,United Fellowship Church,KIDS CAFE,INACTIVEFB,,,,41.6217523,
1191,SOUTH SHORE,,Maranatha Comm Youth Center,SFSP,ACTIVE,,,,41.765774799999996,
1192,RIVERDALE - CHICAGO,,CHA- Altgeld 656,SFSP,ACTIVE,,,,41.65370739999999,
1193,HARVEY,,Standberry Christian Academy,KIDS CAFE,INACTIVEFB,,,,41.622667299999996,
1194,SOUTH CHICAGO,,Inner City Youth Service,KIDS CAFE,INACTIVEFB,,,,41.727885799999996,
1195,PULLMAN,,CHA - Olive Harvey College,SFSP,ACTIVE,,,,41.710536499999996,
1196,SOUTH DEERING,,CHA- Trumbull,SFSP,ACTIVE,,,,41.702104600000006,
1197,RIVERDALE - CHICAGO,,CHA- Altgeld Langley,SFSP,ACTIVE,,,,41.656003399999996,
1198,RIVERDALE - CHICAGO,,CHA- Altgeld Evans,SFSP,ACTIVE,,,,41.658097999999995,
1199,RIVERDALE - CHICAGO,,CHA- Altgeld 742,SFSP,ACTIVE,,,,41.6532429,
1200,RIVERDALE - CHICAGO,,CHA- Altgeld Greenwood,SFSP,ACTIVE,,,,41.657771200000006,
1201,SOUTH SHORE,,CYC: Edu Supp Init Program,KIDS CAFE,INACTIVEFB,,,,41.7569299,
1202,ROSELAND,,Success to Significance,KIDS CAFE,INACTIVEFB,,,,41.691479,
1203,ROSELAND,,Roseland Christian Ministries,SFSP,ACTIVE,,,,41.6964833,
1204,ROSELAND,,Metropolitan Family Services,SFSP,ACTIVE,,,,41.7069944,
1205,RIVERDALE - CHICAGO,,Metropolitan Family Services,SFSP,ACTIVE,,,,41.6548234,
1206,HARVEY,,Harvey Park District,SFSP,INACTIVEFB,,,,41.5987848,
1207,RIVERDALE - CHICAGO,,Golden Gate Day Care Center,KIDS CAFE,INACTIVEFB,,,,41.651084000000004,
1208,MATTESON,,South Suburban Special Rec Ass,KIDS CAFE,INACTIVEFB,,,,41.514464000000004,
1209,SOUTH DEERING,,Little Angels Academy,KIDS CAFE,INACTIVEFB,,,,41.7045568,
1210,HARVEY,,Martin Luther King Jr. Park,KIDS CAFE,INACTIVEAG,,,,41.61685230000001,
1211,HAZEL CREST,,Hazel Crest Community Ch UMC,KIDS CAFE,INACTIVEFB,,,,41.580379,
1212,COUNTRY CLUB HILLS,,Achieve Chicago Southland,KIDS CAFE,INACTIVEFB,,,,41.5731375,
1213,HARVEY,,Riley School,KIDS CAFE,INACTIVEFB,,,,41.598631,
1214,HARVEY,,Whittier Elementary School,KIDS CAFE,INACTIVEFB,,,,41.613559,
1215,HARVEY,,Bryant Elementary School,KIDS CAFE,INACTIVEFB,,,,41.6220609,
1216,HARVEY,,Holmes Elementary School,KIDS CAFE,INACTIVEFB,,,,41.598496000000004,
1217,WASHINGTON HEIGHTS,,Third Baptist Church ofChicago,SFSP,ACTIVE,,,,41.7208945,
1218,AUSTIN,,Rising Stars Youth Club,SFSP,ACTIVE,,,,41.945653899999996,
1219,SAUK VILLAGE,,RSOC,SFSP,ACTIVE,,,,41.505602,
1220,LOWER WEST SIDE,,Union League Boys & Girls Club,SFSP,ACTIVE,,,,41.90360870000001,
1221,HARVEY,,The Harvey Finishers TrackClub,KIDS CAFE,INACTIVEFB,,,,41.618778000000006,
1222,RIVERDALE - SUBURB,,Shekinah Chapel - SIMFA Summer,SFSP,ACTIVE,,,,41.644223,
1223,RICHTON PARK,,Beginnings Pre-School,CACFP,INACTIVEAG,,,,41.9092518,
1224,ROSELAND,,Mercy Housing Lakefront,SFSP,ACTIVE,,,,41.70474229999999,
1225,RIVERDALE - CHICAGO,,My Cheer Now Summer Camp,SFSP,ACTIVE,,,,41.676800799999995,
1226,SOUTH CHICAGO,,CHA Mackinaw,SFSP,ACTIVE,,,,41.7438159,
1227,SOUTH CHICAGO,,Immaculate Conception School,KIDS CAFE,INACTIVEFB,,,,41.9864405,
1228,SOUTH CHICAGO,,King of Glory Tabernacle Churc,SFSP,ACTIVE,,,,41.7446668,
1229,RIVERDALE - CHICAGO,,Carver Elementary School,HKM,ACTIVE,,,,41.6562369,
1230,SOUTH SHORE,,O'Keeffe School of Excellence,HKM,ACTIVE,,,,41.7686287,
1231,SOUTH CHICAGO,,Arnold Mireles Academy,HKM,ACTIVE,,,,41.7311453,
1232,SOUTH CHICAGO HEIGHTS,,Alicia's House,GCFD-MP,INACTIVEFB,,,,41.490937,
1233,SAUK VILLAGE,,Respond Now: Sauk Village,GCFD-MP,INACTIVEFB,,,,41.494637,
1234,FORD HEIGHTS,,Ford Heights Community Service,GCFD-MP,INACTIVEFB,,,,41.506003,
1235,CHICAGO HEIGHTS,,Chicago Miracle Temple Church,GCFD-MP,INACTIVEFB,,,,41.5023544,
1236,MARKHAM,,Hope Community Services,GCFD-MP,INACTIVEFB,,,,41.592364,
1237,SAUK VILLAGE,,Emmanuel Church,GCFD-MP,ACTIVE,,,,41.48125599999999,
1238,CHICAGO HEIGHTS,,TSA: Chicago Heights,GCFD-MP,INACTIVEAG,,,,41.52331299999999,
1239,CHICAGO HEIGHTS,,Greater Faith Baptist Church,GCFD-MP,INACTIVEFB,,,,41.505294899999996,
1240,ROSELAND,,Vivian E. Summer Preparatory S,FOODBOX,INACTIVEFB,,,,41.6898865,
1241,RIVERDALE - CHICAGO,,Carver Park-DFSS Service Fair,FOODBOX,INACTIVEFB,,,,41.65591939999999,
1242,SOUTH CHICAGO,,Christ Bible Church of Chicago,FOODBOX,INACTIVEFB,,,,41.752427000000004,
1243,SOUTH CHICAGO,,Christ Deliverance Church,FOODBOX,INACTIVEFB,,,,41.745567,
1244,SOUTH DEERING,,St. Kevin Food Pantry,FOODBOX,INACTIVEFB,,,,41.704190399999995,
1245,SOUTH CHICAGO,,Christ Bilbe Church of God,FOODBOX,INACTIVEFB,,,,41.752427000000004,
1246,SOUTH CHICAGO,,Grace Apostolic Church,FOODBOX,INACTIVEFB,,,,41.7455141,
1247,SOUTH CHICAGO,,Impact Ministry/,GCFD-MP,ACTIVE,,,,41.752427000000004,
1248,CHICAGO HEIGHTS,,True Foundation Church,GCFD-MP,ACTIVE,,,,41.506160799999996,
1249,CHICAGO HEIGHTS,,Faith Movers Church,GCFD-MP,ACTIVE,,,,41.504084999999996,
1250,CHICAGO HEIGHTS,,Access Health/Respond Now,GCFD-MP,INACTIVEFB,,,,41.505751200000006,
1251,SOUTH HOLLAND,,Covenant United C.O.C.,GCFD-MP,INACTIVEFB,,,,41.61595639999999,
1252,SOUTH DEERING,,Trumball Park,FOODBOX,INACTIVEFB,,,,41.7056963,
1253,ROSELAND,,Palmer Park,FOODBOX,INACTIVEFB,,,,41.8692646,
1254,SAUK VILLAGE,,Respond Now: Sauk Village,GCFD-MP,INACTIVEFB,,,,41.4936899,
1255,HARVEY,,Millennium Ministries,GCFD-MP,INACTIVEFB,,,,41.8758987,
1256,PARK FOREST,,St Irenaeus/Catholic Charities,GCFD-MP,INACTIVEFB,,,,41.479414,
1257,ROSELAND,,Roseland Christian Ministries,GCFD-MP,INACTIVEFB,,,,41.6964833,
1258,RIVERDALE - CHICAGO,,Altgeld Murray Homes,GCFD-MP,INACTIVEFB,,,,41.657474900000004,
1259,HARVEY,,Millennium Ministries,GCFD-PM,INACTIVEFB,,,,41.61170329999999,
1260,DOLTON,,Abundant Living Christian Ctr,GCFD-PM,INACTIVEFB,,,,41.63004979999999,
1261,SOUTH HOLLAND,,Covenant United C.O.C.,GCFD-PM,INACTIVEFB,,,,41.61595639999999,
1262,SOUTH DEERING,,St. Kevin Parish,GCFD-MP,ACTIVE,,,,41.704190399999995,
1263,SOUTH DEERING,,Burnham/Anthony School,N4K,INACTIVEAG,,,,41.7206139,
1264,SOUTH CHICAGO,,New Sullivan School,N4K,INACTIVEAG,,,,41.7440133,
1265,CHICAGO HEIGHTS,,Lincoln School-NFK,N4K,INACTIVEFB,,,,41.50353870000001,
1266,CHICAGO HEIGHTS,,Lincoln School,N4K,INACTIVEAG,,,,41.50353870000001,
1267,CHICAGO HEIGHTS,,Lincoln School,N4K,INACTIVEFB,,,,41.50353870000001,
1268,SOUTH CHICAGO,,New Sullivan Elementary,N4K,INACTIVEFB,,,,41.7440133,
1269,SOUTH DEERING,,Burnham Anthony Elementary,N4K,INACTIVEFB,,,,41.7206139,
1270,FORD HEIGHTS,,Ford Heights Youth Committee,N4K,INACTIVEFB,,,,41.5076706,
1271,EAST SIDE,,Gallistel Elementary,N4K,INACTIVEFB,,,,41.706883399999995,
1272,SOUTH DEERING,,Lawrence Elementary,N4K,INACTIVEFB,,,,41.7092873,
1273,EAST SIDE,,Gallistel Academy (BRANCH),N4K,INACTIVEFB,,,,41.7100195,
1274,EAST SIDE,,Gallistel Academy (HS),N4K,INACTIVEFB,,,,41.7106001,
1275,PULLMAN,,Pullman Elementary,N4K,INACTIVEFB,,,,41.6884931,
1276,RIVERDALE - CHICAGO,,Golden Gate Day Care Center,ONSITE,INACTIVEFB,,,,41.651084000000004,
1277,CHICAGO HEIGHTS,,Respond Now,ONSITE,INACTIVEFB,,,,41.5047724,
1278,ROSELAND,,Catholic Charities: Roseland,ONSITE,INACTIVEFB,,,,41.68918619999999,
1279,SOUTH CHICAGO,,Family Rescue,ONSITE,INACTIVEFB,,,,41.730326399999996,
1280,SOUTH SHORE,,South Shore Community Church,ONSITE,INACTIVEFB,,,,41.760646200000004,
1281,SOUTH CHICAGO,,SE Emergency FP Ada Mckinley,ONSITE,INACTIVEFB,,,,41.730357399999995,
1282,RIVERDALE - CHICAGO,,St. Mary's Parish Center,ONSITE,INACTIVEAG,,,,41.6460102,
1283,EAST SIDE,,St. Francis De Sales: SVDP,ONSITE,INACTIVEFB,,,,41.710446000000005,
1284,ROSELAND,,Beacon of Joy,ONSITE,INACTIVEFB,,,,41.6977102,
1285,SOUTH DEERING,,Our Lady Gate of Heaven Church,ONSITE,INACTIVEFB,,,,41.71550379999999,
1286,HARVEY,,Ascension-St. Susanna PY,ONSITE,INACTIVEFB,,,,41.612283399999995,
1287,SOUTH SHORE,,Bryn Mawr Community Church,ONSITE,INACTIVEFB,,,,41.7676063,
1288,CALUMET CITY,,Calumet City Resources,ONSITE,INACTIVEFB,,,,41.6129393,
1289,RICHTON PARK,,Rich Township Pantry,ONSITE,INACTIVEFB,,,,41.489528,
1290,STEGER,,Community Outreach Program,ONSITE,INACTIVEFB,,,,41.4677742,
1291,HARVEY,,Restoration Ministries,ONSITE,INACTIVEFB,,,,41.6008779,
1292,SOUTH SHORE,,Excellent Way,ONSITE,INACTIVEFB,,,,41.7520206,
1293,SOUTH HOLLAND,,Hattie B. Williams Food Pantry,ONSITE,INACTIVEFB,,,,41.615961999999996,
1294,FORD HEIGHTS,,Ford Heights Community Service,ONSITE,INACTIVEFB,,,,41.506003,
1295,SOUTH SHORE,,Windsor Park Lutheran Church,ONSITE,INACTIVEFB,,,,41.7570385,
1296,SOUTH CHICAGO,,Trinity Resurrection United,ONSITE,INACTIVEFB,,,,41.7303773,
1297,HARVEY,,South Suburban YMCA Senior Ctr,ONSITE,INACTIVEFB,,,,41.6081284,
1298,HARVEY,,St. Clement's Open Pantry,ONSITE,INACTIVEFB,,,,41.611940000000004,
1299,ROSELAND,,Community Learning Center Inc.,ONSITE,INACTIVEFB,,,,41.7011493,
1300,CHICAGO HEIGHTS,,Christ Ecumenical Center,ONSITE,INACTIVEFB,,,,41.501857,
1301,LANSING,,Lansing Community Pantry,ONSITE,INACTIVEFB,,,,41.5649428,
1302,EAST HAZEL CREST,,"South Suburban Council, The",ONSITE,INACTIVEFB,,,,41.57465819999999,
1303,HEGEWISCH,,St. Florian: SVDP Food Pantry,ONSITE,INACTIVEFB,,,,41.656268,
1304,ROSELAND,,True Vine of Holiness Church,ONSITE,INACTIVEFB,,,,41.6930114,
1305,SOUTH CHICAGO,,Centro Comunitario Juan Diego,ONSITE,INACTIVEFB,,,,41.735039,
1306,MARKHAM,,Hope Community Services,ONSITE,INACTIVEFB,,,,41.5945857,
1307,BURNHAM,,Child Life Day Care,ONSITE,INACTIVEFB,,,,41.631985799999995,
1308,SOUTH CHICAGO,,ABJ Community Services Inc.,ONSITE,INACTIVEFB,,,,41.766563700000006,
1309,SOUTH SHORE,,St. Philip Neri Lady of Peace,ONSITE,INACTIVEFB,,,,41.764842200000004,
1310,SOUTH DEERING,,St. Kevin Food Pantry,ONSITE,INACTIVEFB,,,,41.704190399999995,
1311,HARVEY,,Wesley Memorial,ONSITE,INACTIVEFB,,,,41.612233,
1312,CHICAGO HEIGHTS,,Chicago Miracle Temple,ONSITE,INACTIVEFB,,,,41.5023544,
1313,RIVERDALE - SUBURB,,Queen of Apostles,ONSITE,INACTIVEFB,,,,41.63177400000001,
1314,SOUTH SHORE,,South Shore Baptist Church,ONSITE,INACTIVEFB,,,,41.752427000000004,
1315,HARVEY,,New Shining Light COGIC,ONSITE,INACTIVEFB,,,,41.609359999999995,
1316,HAZEL CREST,,Hazel Crest Community Ch UMC,ONSITE,INACTIVEFB,,,,41.580379,
1317,ROSELAND,,Greater Tab. MBC: Roseland,ONSITE,INACTIVEFB,,,,41.689620399999995,
1318,BURNHAM,,Grace Church,ONSITE,INACTIVEFB,,,,41.6575232,
1319,HARVEY,,New Mount Olive Christian Help,ONSITE,INACTIVEFB,,,,41.60467999999999,
1320,HARVEY,,Thornton Twp Pantry,ONSITE,INACTIVEFB,,,,41.60035269999999,
1321,ROSELAND,,Faith United Family Enrichment,ONSITE,INACTIVEFB,,,,41.685608200000004,
1322,WEST PULLMAN,,Bethel Community Center,ONSITE,INACTIVEFB,,,,41.6818514,
1323,HARVEY,,Restoration Ministries KC,ONSITE,INACTIVEFB,,,,41.6008779,
1324,SOUTH HOLLAND,,Catholic Char: South Holland,ONSITE,INACTIVEFB,,,,41.60383849999999,
1325,SOUTH SHORE,,Kenyatta's Day Care,ONSITE,INACTIVEFB,,,,41.75912329999999,
1326,HARVEY,,Millennium Ministries Pantry,ONSITE,INACTIVEFB,,,,41.61170329999999,
1327,ROSELAND,,Academy of Early Education,ONSITE,INACTIVEFB,,,,41.6889941,
1328,ROSELAND,,Evangelism Outreach Ministries,ONSITE,INACTIVEFB,,,,41.68560919999999,
1329,SOUTH CHICAGO,,South Chicago Neighborhood,ONSITE,INACTIVEFB,,,,41.741282,
1330,SOUTH CHICAGO,,Christ Apostolic Church of IL,ONSITE,INACTIVEFB,,,,41.74666999999999,
