id,Program Type,Program Name,Community Area,Activity Status,lat,lon
961,ONSITE,Higher Love Ministries,South Chicago,INACTIVEFB,41.7440559,-87.5584506
963,ONSITE,H.R.D.I: Mental Health,Roseland,INACTIVEFB,41.688612,-87.6136465
964,ONSITE,Our Lady of the Gardens,Riverdale - Chicago,INACTIVEFB,41.6539549,-87.5974849
965,ONSITE,New Zion/Booc Joseph Store,Dolton,INACTIVEFB,41.6362612,-87.6084243
967,ONSITE,Women on a Mission Resource CT,Roseland,INACTIVEFB,41.68879140000001,-87.6160796
968,ONSITE,Full Gospel Christian Assembly,Hazel Crest,INACTIVEFB,41.5716472,-87.7011155
969,ONSITE,New Birth Outreach Ministries,Dolton,INACTIVEFB,41.6289471,-87.5970524
970,ONSITE,World Outreach Conference,Roseland,INACTIVEFB,41.6928523,-87.62246209999999
972,ONSITE,Emmanuel Church,Sauk Village,INACTIVEFB,41.48125599999999,-87.556359
973,ONSITE,New Life Christian Fellowship,Chicago Heights,INACTIVEFB,41.500684,-87.65921399999999
974,ONSITE,Ford Heights CYC,Ford Heights,INACTIVEAG,41.5076706,-87.5868759
975,ONSITE,Corner Stone Church of Chicago,South Chicago,INACTIVEFB,41.7403293,-87.551096
976,ONSITE,House of Chloe Inc.,Pullman,INACTIVEFB,41.7000889,-87.6073206
977,ONSITE,Illinois Institute for Childre,South Deering,INACTIVEFB,41.7132301,-87.5645717
978,GCFD-PM,Ford Hts. Community Services,Ford Heights,INACTIVEFB,41.503013,-87.59462599999999
979,GCFD-PM,Restoration Ministries,Harvey,INACTIVEFB,41.6008779,-87.6420023
980,GCFD-PM,New Shining Light,Calumet City,INACTIVEFB,41.60247529999999,-87.5254767
981,GCFD-PM,CCC Pantry,Pullman,INACTIVEFB,41.7070222,-87.6006142
983,GCFD-PM,Wesley Memorial,Harvey,INACTIVEFB,41.6084637,-87.6494403
984,GCFD-PM,Rich Township,Richton Park,INACTIVEFB,41.489528,-87.7124879
985,GCFD-PM,Altgeld/Murray,Riverdale - Chicago,INACTIVEFB,41.6574749,-87.600149
986,GCFD-PM,Altgeld Murray Homes,Riverdale - Chicago,ACTIVE,41.6548234,-87.5987083
987,GCFD-PM,King of Glory Tabernacle COGIC,South Chicago,ACTIVE,41.7446668,-87.5682295
988,GCFD-PM,Muhammad Univ of Islam Pantry,South Shore,ACTIVE,41.7609155,-87.5844552
989,GCFD-PM,St. Mary's Parish,Riverdale - Chicago,INACTIVEAG,41.64459960000001,-87.6122244
990,GCFD-PM,Ivanhoe UMC Church,Riverdale - Suburb,INACTIVEAG,41.63138600000001,-87.6248368
991,GCFD-PM,First Baptist Ch of Cal. City,Calumet City,ACTIVE,41.615734,-87.5446164
992,GCFD-PM,The Pantry of Rich Township,Richton Park,ACTIVE,41.489528,-87.7124879
993,GCFD-PM,Restoration Ministries,Harvey,INACTIVEFB,41.6008779,-87.6420023
994,GCFD-PM,Praise Tabernacle Church,South Deering,INACTIVEFB,41.7225637,-87.5509527
995,GCFD-PM,First Wesley Academy UMC,Harvey,INACTIVEFB,41.6064732,-87.6494392
996,GCFD-PM,New Shining Light COGIC,Harvey,INACTIVEFB,41.60936,-87.663547
997,GCFD-PM,Ford Heights Cmty Services,Ford Heights,INACTIVEFB,41.506332,-87.5970122
998,GCFD-PM,Chicago Miracle Temple Pantry,Chicago Heights,INACTIVEFB,41.5056737,-87.6418453
999,GCFD-PM,Lutheran Social Services of IL,South Shore,ACTIVE,41.7597718,-87.5628009
1000,GCFD-PM,Hope Community Services,Markham,INACTIVEAG,41.592364,-87.693665
1001,GCFD-PM,New Covenant COGIC,Harvey,INACTIVEFB,41.6191639,-87.65988759999999
1002,GCFD-PM,YMCA-South Chicago,South Chicago,INACTIVEFB,41.7297841,-87.5491606
1003,GCFD-PM,South Shore Baptist Church,South Chicago,INACTIVEAG,41.752427,-87.5502968
1004,GCFD-PM,Full Gospel Christian Assembly,Hazel Crest,INACTIVEAG,41.5716472,-87.7011155
1005,GCFD-PM,True Vine MBC,Dixmoor,ACTIVE,41.6287945,-87.65749009999999
1006,GCFD-PM,Christ Temple #2,Ford Heights,ACTIVE,41.505337,-87.591757
1007,GCFD-PM,Cornerstone Christian,Country Club Hills,ACTIVE,41.5420862,-87.71543910000001
1008,GCFD-PM,New Zion/Booc Joseph Store HS,Dolton,ACTIVE,41.6362612,-87.6084243
1009,GCFD-PM,St. Kevin Parish,South Deering,ACTIVE,41.7041904,-87.55939529999999
1010,GCFD-PM,Shekinah Chapel,Riverdale - Suburb,ACTIVE,41.644223,-87.621071
1011,GCFD-PM,Chicago Heights Park District,Chicago Heights,ACTIVE,41.5056737,-87.6418453
1012,GCFD-PM,Together We Cope (TWC/BTO),Markham,ACTIVE,41.592364,-87.693665
1013,GCFD-PM,Abundant Living Christian Ctr,Dolton,INACTIVEFB,41.63004979999999,-87.5955275
1014,GCFD-PM,Covenant United C.O.C.,South Holland,INACTIVEFB,41.61595639999999,-87.5886994
1015,GCFD-PM,Millennium Ministries,Harvey,INACTIVEFB,41.61170329999999,-87.6571458
1016,GCFD-PM,St. Irenaeus/CC,Park Forest,ACTIVE,41.479414,-87.6818909
1017,PANTRY,The Israel of God Commty Ctr,South Shore,INACTIVEAG,41.7590172,-87.5629156
1018,PANTRY,House of Inspiration COGIC,Roseland,INACTIVEFB,41.688323,-87.62177249999999
1019,PANTRY,South Shore Baptist Church,South Chicago,ACTIVE,41.752427,-87.5502968
1020,PANTRY,CCC Food Pantry,Pullman,INACTIVEAG,41.7070222,-87.6006142
1021,PANTRY,Holy Rosary Church  Pantry,Roseland,INACTIVEFB,41.6888359,-87.6139913
1022,PANTRY,Thornton Township Pantry,Harvey,ACTIVE,41.6104451,-87.659767
1023,PANTRY,Millennium Ministries Pantry,Harvey,ACTIVE,41.61170329999999,-87.6571458
1024,PANTRY,Greater Tab. MBC: Roseland,Roseland,INACTIVEFB,41.6896204,-87.6185344
1025,PANTRY,Community Outreach Program PY,Steger,ACTIVE,41.4686585,-87.6391058
1026,PANTRY,Church of Christ South Holland,South Holland,INACTIVEAG,41.6053738,-87.6165383
1028,PANTRY,Bethel Gospel Tabernacle,Harvey,ACTIVE,41.6151856,-87.6598238
1029,PANTRY,Chicago Miracle Temple Pantry,Chicago Heights,INACTIVEFB,41.5023544,-87.6387694
1030,PANTRY,Grace Church Food Pantry,Burnham,INACTIVEFB,41.6575232,-87.5568689
1031,PANTRY,GOD CARES MINISTRIES PY,Roseland,INACTIVEAG,41.696414,-87.6204922
1033,PANTRY,CARRY-OVER INCOPRORATED,Riverdale - Suburb,INACTIVEAG,41.629584,-87.617755
1034,PANTRY,Restoration Ministries Pantry,Harvey,ACTIVE,41.6008779,-87.6420023
1035,PANTRY,Greater Love Christian Center,Chicago Heights,INACTIVEAG,41.5043281,-87.6360998
1036,PANTRY,New Mount Olive Christian Help,Harvey,ACTIVE,41.60467999999999,-87.660427
1037,PANTRY,Christ Ecumenical Center,Chicago Heights,INACTIVEFB,41.501857,-87.6306309
1038,PANTRY,L.B.D. Enterprise Inc.,Hazel Crest,ACTIVE,29.7327644,-95.6535839
1039,PANTRY,Reformation Evangelical Church,Roseland,INACTIVEFB,41.6887722,-87.61581160000001
1040,PANTRY,Our Lady Gate of Heaven Church,South Deering,ACTIVE,41.7155038,-87.5670612
1041,PANTRY,TSA: Chicago Heights PY,Chicago Heights,INACTIVEAG,41.493814,-87.63682500000002
1042,PANTRY,Respond Now,Chicago Heights,ACTIVE,41.5047724,-87.6348488
1043,PANTRY,Centro Comunitario Juan Diego,South Chicago,ACTIVE,41.735039,-87.551761
1044,PANTRY,Rich Township Pantry,Richton Park,ACTIVE,41.489528,-87.7124879
1045,PANTRY,Society St. George: SVDP,East Side,INACTIVEFB,41.7251994,-87.53727959999999
1046,PANTRY,First Wesley Academy UMC,Harvey,ACTIVE,41.6084637,-87.6494403
1047,PANTRY,Jesus in Action Learning Ctr,Riverdale - Chicago,INACTIVEFB,41.6474,-87.616879
1048,PANTRY,Beacon of Joy,Roseland,INACTIVEFB,41.6977102,-87.625965
1049,PANTRY,Catholic Char: South Holland,South Holland,ACTIVE,41.60383849999999,-87.58494429999999
1050,PANTRY,Windsor Park Lutheran Church,South Shore,ACTIVE,41.7570385,-87.56066679999999
1051,PANTRY,Faith United Family Enrichment,Roseland,INACTIVEFB,41.6856082,-87.6196228
1052,PANTRY,Bethel Community Center,West Pullman,INACTIVEFB,41.6818514,-87.6220276
1053,PANTRY,St. Kevin Food Pantry,South Deering,INACTIVEAG,41.7041904,-87.55939529999999
1054,PANTRY,Praise Tabernacle Deliverance,South Deering,ACTIVE,41.7225637,-87.5509527
1055,PANTRY,SHARING WITH THE SHEEP PANTRY,Chicago Heights,INACTIVEAG,41.5064106,-87.6454548
1056,PANTRY,St. Mary's Parish Center,Riverdale - Chicago,INACTIVEAG,41.6460102,-87.6145825
1057,PANTRY,Ford Heights Community Svs. PY,Ford Heights,ACTIVE,41.506003,-87.589845
1058,PANTRY,SE Emergency FP Ada Mckinley,South Chicago,INACTIVEAG,41.7303574,-87.5523506
1059,PANTRY,"ABJ Community Services, Inc.",South Shore,INACTIVEFB,41.7665637,-87.5804285
1060,PANTRY,Bryn Mawr Community Church  PY,South Shore,INACTIVEAG,41.7676063,-87.5767769
1061,PANTRY,St. Francis De Sales: SVDP,East Side,ACTIVE,41.710446,-87.53441199999999
1062,PANTRY,Trinity Resurrection United,South Chicago,ACTIVE,41.7303773,-87.5432101
1063,PANTRY,St. Philip Neri Lady of Peace,South Shore,ACTIVE,41.7648422,-87.5725855
1064,PANTRY,St. Clement's Open Pantry,Harvey,ACTIVE,41.61194,-87.65062499999999
1065,PANTRY,Ascension-St. Susanna PY,Harvey,ACTIVE,41.6122834,-87.6527867
1066,PANTRY,Lansing Community Pantry,Lansing,ACTIVE,41.5649428,-87.5443896
1067,PANTRY,True Vine of Holiness Church,Roseland,ACTIVE,41.6930114,-87.6130591
1068,PANTRY,New Shining Light COGIC Pantry,Harvey,INACTIVEFB,41.60936,-87.663547
1069,PANTRY,VKMI Hattie B. Williams,South Holland,ACTIVE,41.615962,-87.59023069999999
1070,PANTRY,St. Florian: SVDP Food Pantry,Hegewisch,ACTIVE,41.656268,-87.54824699999999
1071,PANTRY,St. Mary Queen of Apostles,Riverdale - Suburb,ACTIVE,41.63231649999999,-87.62747809999999
1072,PANTRY,Alicia's House Food Pantry,South Chicago Heights,ACTIVE,41.490937,-87.63612499999999
1073,PANTRY,Calumet City Resources,Calumet City,ACTIVE,41.6129393,-87.53011819999999
1074,PANTRY,Living Word Outreach FG Church,Chicago Heights,INACTIVEAG,41.5059672,-87.6595753
1075,PANTRY,CHICAGO YOUTH & COMMUNITY SERV,South Chicago,INACTIVEFB,41.7367079,-87.5620409
1076,PANTRY,Hazel Crest Community Ch UMC,Hazel Crest,ACTIVE,41.580379,-87.68602299999999
1077,PANTRY,Evangelism Outreach Ministries,Roseland,ACTIVE,41.68560919999999,-87.6172484
1078,PANTRY,Delores' Place,South Shore,INACTIVEFB,41.7590644,-87.5719434
1079,PANTRY,God's Word Christian Center,Calumet City,INACTIVEAG,41.616159,-87.529539
1080,PANTRY,We Care Dental,Chicago Heights,INACTIVEFB,41.5060426,-87.6434329
1081,PANTRY,Christ Cathedral Baptist Ch.,Roseland,ACTIVE,41.6923113,-87.6348215
1082,PANTRY,One Way To Jesus,Riverdale - Suburb,INACTIVEFB,41.6443434,-87.63022939999999
1083,PANTRY,Morning Star Bible Baptist Ch,South Chicago,INACTIVEAG,41.7445479,-87.5476808
1084,PANTRY,New Covenant H.D.S.C.,Harvey,INACTIVEFB,41.6191639,-87.65988759999999
1085,PANTRY,Covenant United C.O.C.,South Holland,ACTIVE,41.61595639999999,-87.5886994
1086,PANTRY,Willing Workers Church Of Fait,South Deering,INACTIVEAG,41.7067155,-87.55571119999999
1087,PANTRY,Muhammad Univ of Islam Pantry,South Shore,INACTIVEAG,41.7609155,-87.5844552
1088,PANTRY,Centers for New Horiz- Altgeld,Riverdale - Chicago,INACTIVEAG,41.6578303,-87.5975385
1089,PANTRY,Grace Bible Church,Riverdale - Suburb,INACTIVEFB,41.6443511,-87.62249489999999
1090,PANTRY,Gospel Way Covenant Church,South Chicago,ACTIVE,41.7466363,-87.5604209
1091,PANTRY,RCDC Health & Education Center,Roseland,ACTIVE,41.686733,-87.62060199999999
1092,PANTRY,Miracle Deliverance Pantry,West Pullman,INACTIVEAG,41.6838414,-87.6130134
1093,PANTRY,Chosen Tabernacle Full Gospel,South Shore,INACTIVEFB,41.7606462,-87.5660274
1094,PANTRY,South Shore U.M.C.,South Shore,ACTIVE,41.76095189999999,-87.57651059999999
1095,PANTRY,God Will Provide Ministries,South Chicago,INACTIVEFB,41.7373565,-87.56392970000002
1096,PANTRY,Higher Love Ministries,South Chicago,INACTIVEFB,41.7440559,-87.5584506
1097,PANTRY,Our Lady of the Gardens,Riverdale - Chicago,INACTIVEFB,41.6539549,-87.5974849
1098,PANTRY,New Zion/Booc Joseph Store HS,Dolton,ACTIVE,41.6362612,-87.6084243
1099,PANTRY,Bethsaida House of Love,Chicago Heights,INACTIVEAG,41.50227900000001,-87.62325
1100,PANTRY,New Day Community Outreach,Roseland,ACTIVE,41.6888359,-87.6139913
1101,PANTRY,Full Gospel Christian Assembly,Hazel Crest,INACTIVEFB,41.5716472,-87.7011155
1102,PANTRY,New Birth Outreach Ministries,Dolton,INACTIVEFB,41.6289471,-87.5970524
1103,PANTRY,SSub Resource & Hunger Network,South Chicago Heights,INACTIVEFB,41.490937,-87.63612499999999
1104,PANTRY,Learn As You Grow II Pantry,East Hazel Crest,INACTIVEAG,41.574095,-87.66370599999999
1105,PANTRY,Respond Now: Sauk Village,Sauk Village,ACTIVE,41.4936899,-87.5580308
1106,PANTRY,South Shore Community Church,South Shore,INACTIVEFB,41.7606462,-87.5660274
1107,SPECIAL,St. Luke's MBC,South Shore,INACTIVEFB,41.7634346,-87.56241089999999
1108,PANTRY,World Outreach Conference,Roseland,INACTIVEFB,41.6928523,-87.62246209999999
1109,PANTRY,Christ Apostolic Church of IL,South Chicago,ACTIVE,41.74666999999999,-87.55242199999999
1110,PANTRY,Look Up and Live Int. Ministri,Hazel Crest,INACTIVEFB,41.572224,-87.683987
1111,PANTRY,Emmanuel Church,Sauk Village,ACTIVE,41.48125599999999,-87.556359
1112,PANTRY,New Life Christian Fellowship,Chicago Heights,ACTIVE,41.500684,-87.65921399999999
1113,PANTRY,Corner Stone Church of Chicago,South Chicago,INACTIVEAG,41.7403293,-87.551096
1114,PANTRY,House of Chloe Inc.,Pullman,ACTIVE,41.7000889,-87.6073206
1115,PANTRY,Christian Missionary Bapt. Ch,Roseland,INACTIVEFB,41.7054949,-87.6271816
1116,SEASONAL,TSA: Chicago Heights,Chicago Heights,INACTIVEFB,41.8919911,-87.6669591
1117,PANTRY,Bible Church of Reconciliation,Harvey,ACTIVE,41.5936716,-87.63035359999999
1118,PANTRY,New Beginnings,Harvey,INACTIVEAG,41.610156,-87.64891399999999
1119,PANTRY,True Foundation Church of,Chicago Heights,ACTIVE,41.5061608,-87.6295444
1120,PANTRY,Divine Touch Ministries,South Holland,INACTIVEFB,41.607626,-87.60409399999999
1121,PANTRY,TSA: Chicago Heights,Chicago Heights,INACTIVEAG,41.5076845,-87.6689411
1122,PANTRY,Redeemed Christian Ch. of God,Calumet City,INACTIVEFB,41.6134419,-87.5585298
1123,PANTRY,"Fresh Oil, NFP",South Deering,ACTIVE,41.7132472,-87.5667984
1124,PANTRY,Living Grace Church,Lynwood,ACTIVE,41.52980669999999,-87.5514833
1125,PANTRY,New Tabernacle Baptist Church,Roseland,ACTIVE,41.7049745,-87.6202994
1126,PANTRY,First Worldwide Ministries,South Chicago,ACTIVE,41.75073099999999,-87.55250199999999
1127,PANTRY,Temple of Praise Binding,Ford Heights,ACTIVE,41.5037513,-87.59685429999999
1128,PANTRY,Celestial Church Food Outreach,Calumet City,ACTIVE,41.61206420000001,-87.52919109999999
1129,PANTRY,Christ Life Church Chicago,South Chicago,ACTIVE,41.73287,-87.54952399999999
1130,PANTRY,St. Irenaeus/Catholic Charitie,Park Forest,ACTIVE,41.479414,-87.6818909
1131,PANTRY,Hannah's Helping Hands Min.,West Pullman,INACTIVEFB,41.6773923,-87.6208169
1132,PANTRY,Alicia's House Beecher,Beecher,ACTIVE,41.3425203,-87.6272539
1133,PANTRY,Abundant Living Christian Ctr.,Dolton,ACTIVE,41.63004979999999,-87.5955275
1134,PANTRY,Ansar-Ud-Deen Society of,South Holland,INACTIVEFB,41.6144527,-87.60739749999999
1135,PANTRY,Peter Rock Food Pantry,Riverdale - Chicago,ACTIVE,41.651706,-87.602504
1136,PANTRY,Full Gospel Christian Center,West Pullman,ACTIVE,41.6773923,-87.6208169
1137,PANTRY,Granny Smith Learning Center,South Holland,ACTIVE,41.6008038,-87.59351989999999
1138,PANTRY,Bloom Township Food Pantry Inc,Chicago Heights,ACTIVE,41.52331299999999,-87.63534899999999
1139,SHELTER,Tabatha House Shelter,Harvey,INACTIVEFB,41.6008779,-87.6420023
1140,SHELTER,Excellent Way,South Shore,INACTIVEFB,41.7520206,-87.5632904
1141,SHELTER,Methodist Youth Svcs. (Prarie),West Pullman,SUSPENDED,41.6848666,-87.61648369999999
1142,SHELTER,St. Susanna Family Shelter,Harvey,INACTIVEAG,41.73303,-87.66907549999999
1143,SHELTER,Harvey House Shelter,Harvey,ACTIVE,41.6008779,-87.6420023
1145,SHELTER,Christian Vision Center,Chicago Heights,INACTIVEFB,41.504377,-87.623373
1146,SHELTER,Family Rescue,South Chicago,ACTIVE,41.7303264,-87.54544969999999
1147,SHELTER,"South Suburban Council, The",East Hazel Crest,ACTIVE,41.57303599999999,-87.6643484
1148,GROUP HOME,Aunt Martha's Youth Services,Riverdale - Suburb,INACTIVEFB,41.6459201,-87.6226472
1149,GROUP HOME,CMHC Residential Facility,South Shore,INACTIVEFB,41.755214,-87.56472199999999
1151,SHELTER,Lambb Multi Purpose Center,Roseland,INACTIVEFB,41.6867214,-87.61944869999999
1152,SHELTER,H.R.D.I: Mental Health,Roseland,INACTIVEFB,41.6886181,-87.6132569
1153,SHELTER,Tabitha House Shelter,South Holland,INACTIVEAG,41.599174,-87.60517399999999
1154,SHELTER,Institute of Women Today,South Deering,ACTIVE,41.72208699999999,-87.5507365
1155,SOUP KITCH,Holy Rosary Church SK,Roseland,INACTIVEFB,41.6888359,-87.6139913
1156,SOUP KITCH,TSA: Chicago Heights SK,Chicago Heights,INACTIVEAG,41.493814,-87.63682500000002
1158,SOUP KITCH,Bethel Gospel Tabernacle SK,Harvey,ACTIVE,41.6151856,-87.6598238
1159,SOUP KITCH,GOD CARES MINISTRIES SK,Roseland,INACTIVEAG,41.696414,-87.6204922
1160,SOUP KITCH,CARRY-OVER INCOPRORATED SK,Riverdale - Suburb,INACTIVEAG,41.629584,-87.617755
1161,SOUP KITCH,Bryn Mawr Community Church SK,South Shore,INACTIVEFB,41.7676063,-87.5767769
1162,SOUP KITCH,Community Outreach Program SK,Steger,ACTIVE,41.4686585,-87.6391058
1163,SOUP KITCH,Ford Heights Community Svs. SK,Ford Heights,ACTIVE,41.506003,-87.589845
1164,SOUP KITCH,Union Evangelical Baptist,Chicago Heights,INACTIVEFB,41.5014147,-87.63014749999999
1165,SOUP KITCH,St. George/St. Matthias,Roseland,INACTIVEFB,41.6929117,-87.6186958
1166,SOUP KITCH,Catholic Charities:Roseland SK,Roseland,ACTIVE,41.68918619999999,-87.6205978
1167,SOUP KITCH,Pauline Christian Comm. Church,Chicago Heights,INACTIVEAG,41.5062343,-87.62197859999999
1168,SOUP KITCH,New Zion/Andrew's Soup Kitchen,Dolton,INACTIVEFB,41.6362612,-87.6084243
1169,SOUP KITCH,Greater Faith Baptist Church,Chicago Heights,INACTIVEAG,41.5052949,-87.63461199999999
1170,SOUP KITCH,Concerned Citizens For A,Harvey,INACTIVEAG,41.6246803,-87.64248119999999
1171,SCHOOL,Step  Inc.,South Shore,INACTIVEAG,41.7732782,-87.56710439999999
1172,SPECIAL,South Chicago Neighborhood,South Chicago,INACTIVEFB,41.741282,-87.54333299999999
1173,SPECIAL,ABJ Community Services,South Shore,INACTIVEFB,41.7665637,-87.5804285
1174,PANTRY,Catholic Charities:Roseland PY,Roseland,ACTIVE,41.68918619999999,-87.6205978
1175,GROUP HOME,CMHC- Phillips,South Shore,INACTIVEFB,41.755214,-87.56472199999999
1176,SCHOOL,Glenwood School,Glenwood,INACTIVEFB,41.546765,-87.6286567
1177,GROUP HOME,CMHC- Essex Ave.,South Chicago,INACTIVEFB,41.749678,-87.56410699999999
1178,GROUP HOME,CMHC- 77th St.,South Shore,INACTIVEFB,41.7552732,-87.5648621
1179,SEASONAL,Salem Baptist: House of Hope,Roseland,INACTIVEFB,41.6864599,-87.622726
1180,SEASONAL,Salem Baptist 7/13/08,Roseland,INACTIVEFB,41.6898617,-87.62302570000001
1181,SEASONAL,Salem Baptist 7/6/08,Roseland,INACTIVEAG,32.71281099999999,-81.00212
1182,PANTRY,GRWP Food Network,Riverdale - Chicago,INACTIVEFB,41.6588341,-87.59691889999999
1183,PANTRY,South Suburban YMCA Senior Ctr,Harvey,ACTIVE,41.6081284,-87.64559109999999
1184,SPECIAL,Salem Baptist Church of Chicag,West Pullman,INACTIVEFB,41.679903,-87.6178788
1185,GCFD-PM,St. Luke M.B. Church,South Shore,INACTIVEFB,41.7634346,-87.56241089999999
1186,SEASONAL,New Life Cathedral,Roseland,INACTIVEFB,41.6930114,-87.6130591
1187,PANTRY,Windows of Heaven Community,Chicago Heights,INACTIVEFB,41.512105,-87.64332499999999
1188,PANTRY,Pantry on Wheels- Dixmoor,Dixmoor,INACTIVEFB,41.63350579999999,-87.6621302
1189,SPECIAL,Successful Living,West Pullman,INACTIVEFB,41.6777519,-87.6247865
1190,SPECIAL,Chicago Heights - ACCESS,Chicago Heights,ACTIVE,41.5057512,-87.6471467
1191,SPECIAL,CCHHS Cottage GRove,Ford Heights,ACTIVE,41.5040511,-87.5968578
1192,SENIORBOX,Crandon Senior Building,South Shore,ACTIVE,41.769621,-87.57032939999999
1193,SENIOR,Respond Now: Healthy Helpings,Chicago Heights,INACTIVEFB,41.5047724,-87.6348488
1194,SENIOR,Ford Heights Com Ser: HH,Ford Heights,INACTIVEFB,41.506003,-87.589845
1195,SENIORBOX,Emil Jones Senior Apartments,Roseland,ACTIVE,41.6939415,-87.6228027
1196,SENIORBOX,South Chicago YMCA Elderly Hou,South Chicago,ACTIVE,41.7297841,-87.5491606
1197,SENIORBOX,Senior Suites of Hegewisch,Hegewisch,ACTIVE,41.64856,-87.5405019
1198,SENIORBOX,Golden Towers I & II,Chicago Heights,ACTIVE,41.4996114,-87.6345612
1199,FOODBOX,Food Box-LeCLaireHrst Comm Ctr,Garfield Ridge,INACTIVEFB,41.8126566,-87.74476810000002
1200,FOODBOX,Alderman Joann Thompson,Gage Park,INACTIVEFB,41.7962069,-87.68193409999999
1201,DAY CARE,Nico's Place,Beverly,INACTIVEFB,41.720882,-87.6696547
1202,DAY CARE,The Keeper's Institute,Gage Park,INACTIVEFB,41.7866148,-87.6921689
1203,FOODBOX,Holy Cross IHM Food Pantry,New City,INACTIVEFB,41.8111833,-87.6646983
1204,SENIOR,OUR LADY OF VICTORY,Lemont,INACTIVEFB,41.6804557,-87.9758335
1206,CACFP,Holy Cross I.H.M. KC,New City,ACTIVE,41.8102131,-87.6714191
1207,KIDS CAFE,NEHEMIAH MINISTRIES KC,Bridgeport,INACTIVEFB,41.8382321,-87.6471428
1208,KIDS CAFE,Repairer of the Breach,New City,INACTIVEFB,41.8859922,-87.7325996
1209,KIDS CAFE,Arab American Action Network,Ashburn,INACTIVEFB,41.7471357,-87.7319927
1210,KIDS CAFE,Arab American Actn Ntwk 1 (CM),Ashburn,INACTIVEFB,41.7471357,-87.7319927
1211,KIDS CAFE,Little Venice Park,Gage Park,INACTIVEFB,41.80159039999999,-87.68180369999999
1212,CACFP,West Communities YMCA,Chicago Lawn,ACTIVE,41.7795427,-87.7076627
1213,KIDS CAFE,South Suburan Special (SSSRA),Tinley Park,INACTIVEFB,41.57871,-87.8175019
1214,SFSP,CHA - Bridgeport,New City,ACTIVE,41.8372911,-87.6469118
1215,SFSP,Smart Kids,Bridgeport,ACTIVE,41.8382877,-87.641253
1217,SFSP,CPL- Canaryville Branch,New City,ACTIVE,41.8726877,-87.62885969999999
1218,KIDS CAFE,Albany Child Care Center,Chicago Lawn,INACTIVEFB,41.78460310000001,-87.7005947
1219,GCFD-MP,TSA: Chicago Lawn,Chicago Lawn,ACTIVE,41.7846594,-87.7059656
1220,FOODBOX,Gage Park - DFSS Service Fair,Gage Park,INACTIVEFB,41.7935846,-87.68496280000001
1221,FOODBOX,Union Avenue UMC Food Pantry,New City,INACTIVEFB,41.8082041,-87.6410059
